,title,job_role,companyName,job_location,Job_Summary,post_date,salary,today_date,Job_url
163,Analyst - Data Science,Data Scientist,Nuware Systems,"Bengaluru, Karnataka","Data Scientist with Machine Learning, Python & R Programming Experience.
Good Attitude and Communication skills, SQL, Excel Macros.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=d66fa3b4d40c8856&fccid=e40e96413d95fc06&vjs=3
164,Data Scientist,Data Scientist,Algoscale,India,"Experience with data visualization and extracting insights from them.
Extending company’s data with third party sources of information when needed.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=3f31bf8ae19bf49f&fccid=1c15201d5c45a1d0&vjs=3
165,Data Scientist,Data Scientist,Toplyne,"Bengaluru, Karnataka","Someone who believes data is a competitive advantage in SaaS products.
To spend your days cleaning and preparing data - the nature of our problem statement…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=4ca7a84505e89a95&fccid=ef730832f2a2bcaf&vjs=3
166,Data Scientist,Data Scientist,Ayruz Data Marketing,Kerala,"They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=8bf9e437e143eec2&fccid=966f1e0100a44813&vjs=3
167,Freelance- CS- Data Science,Data Scientist,Testbook.com,"Remote in Navi Mumbai, Maharashtra","The fastest rising startup in the EdTech space, focussed on Engineering and Government Job Exams and with an eye to capture UPSC, PSC, and international exams.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=89cb0191bad4489c&fccid=29d508e7d8fb520b&vjs=3
168,Data Scientist,Data Scientist,Ecozen Solutions,"Pune, Maharashtra",You should be passionate to solve analytics problems using mix of Physics and data-based approaches as a full stack data scientist.,PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=1287ef144b0aa631&fccid=dc9baf7ba5726b92&vjs=3
169,Data Scientist,Data Scientist,The Modern Dimension,"Bengaluru, Karnataka",Manage the continuous improvement of data science and machine learning by following industry best practices and staying up-to-date with and extending the state…,PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=29700f47a73e58d9&fccid=1910103b2dd6ac8a&vjs=3
170,Machine Learning Engineer,Data Scientist,DeepEdge,"Hyderabad, Telangana",Machine Learning engineers with 1-3 years of industry experience.,PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=764b264a34840672&fccid=2c17e12ff8e4347a&vjs=3
171,Data Scientist,Data Scientist,Imurgence,"Jamshedpur, Jharkhand","Sound concepts on Big data analytics will be helpful.
Machine learning, Deep learning, Fuzzy logic, data visualisation, statistics, Derived data analysis etc.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=a2e0d4fd1f4cb4a0&fccid=cd8492a732b8eb63&vjs=3
172,Data Science Analytics,Data Scientist,Diverse Infotech,"Gurgaon, Haryana",Data Science Analytics Diverse Infotech Pvt. Ltd. - Gurgaon Required Experience - 2+…,PostedPosted 14 days ago,?,2023-03-15,/rc/clk?jk=730378b4ee8f471f&fccid=8545d130125b69ed&vjs=3
173,"Machine Learning Engineer - NLP (Remote, India)",Data Scientist,Level AI,Remote in India,Big picture: Understand customers’ needs and innovate and use cutting edge Machine Learning techniques to build data-driven solutions.,PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=67cd2044a0e4f922&fccid=37768c08b7d91f8d&vjs=3
174,Data Analytics / Machine Learning Engineers,Data Scientist,Tata Elxsi,"Bengaluru, Karnataka","Understanding of various ML frameworks, libraries, data structures, data modeling and software architecture.
Exposure to traditional Machine Learning algorithms…",PostedPosted 22 days ago,?,2023-03-15,/rc/clk?jk=60238abff7540670&fccid=cf9a392c0e128671&vjs=3
175,Staff Data Science Engineer,Data Scientist,Infoblox,"Bengaluru, Karnataka","12+ years of IT applications and data experience.
Fair understanding of BI technologies, such as Tableau and big data analytics.",PostedPosted 28 days ago,?,2023-03-15,/rc/clk?jk=4c4243800c6aae94&fccid=d7bd935bd17bc575&vjs=3
176,Data Scientist (Python Programming),Data Scientist,ZF,"Coimbatore, Tamil Nadu","Managing, developing and growing the local data analytics team for ZF Industrial Technology Division.
Strong knowledge in data query languages like SQL and…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=89e39ec20dc86cae&fccid=837bf790761c391a&vjs=3
177,Data Scientist Internship,Data Scientist,Crypto Mize,"Delhi, Delhi","Develop custom data models and algorithms to apply to data sets.
Assess the effectiveness and accuracy of new data sources and data gathering techniques.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=396f8c9a8e5cdb58&fccid=bdad58a8df3ba8a4&vjs=3
178,Data Science - FB,Data Scientist,Snapminds,"Bengaluru, Karnataka","Build ML models, prepare data for models.
Data science techniques : Data mining/Regression/Random Forest/ Text Mining/ Vector Models, Deep Neural Network, cloud…",PostedPosted 30+ days ago,"From ₹10,00,000 a year",2023-03-15,/rc/clk?jk=3880251e4ba1561b&fccid=11467af6b8750498&vjs=3
179,Data Science Specialist,Data Scientist,Transorg Analytics,"Remote in Gurgaon, Haryana","Should have sound experience in data mining and data analysis.
Must have a passion for data, structured or unstructured.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=a437407f123ce746&fccid=19210c040f6d1cde&vjs=3
180,AI Developer,Data Scientist,Primine Software,"Nagpur, Maharashtra",Responsible for developing / prototyping advanced applications in the area of Machine Learning / Artificial Intelligence!,PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=d4f0a4349a2fd85c&fccid=084e0fb60a946ba0&vjs=3
181,Data Scientist,Data Scientist,Ernst & Yong,"Hyderabad, Telangana","Should be able to write complex SQL queries / Python program to transform data.
Health Plan/System - Risk Adjustment; Health – Actuary.",PostedPosted 30+ days ago,"Up to ₹27,00,000 a year",2023-03-15,/company/Ernst-&-Yong/jobs/Data-Scientist-57c3271017ee0af7?fccid=d139cbf0b8610fa8&vjs=3
182,Data Science - Associate,Data Scientist,"JPMorgan Chase Bank, N.A.","Bengaluru, Karnataka","Drive analytics capability development using advanced data techniques and statistical methodologies.
Deliver data insights, business value and recommend next…",PostedPosted 15 days ago,?,2023-03-15,/rc/clk?jk=5697c84e5c0da735&fccid=c46d0116f6e69eae&vjs=3
183,Assistant Vice President - Senior Data Scientist,Data Scientist,Genpact,"Bengaluru, Karnataka","Design and Execute various Advanced Analytical Projects for a Leading Media and Hospitality Industry around Propensity to buy Analytics, Anomaly detection,…",PostedPosted 21 days ago,?,2023-03-15,/rc/clk?jk=a56508bfa512100c&fccid=afe30394bfba1470&vjs=3
184,Data & AI Professional | 7 to 12 years | PAN India,Data Scientist,Capgemini,"Bengaluru, Karnataka","Experience with data life cycle management, governance, and standard engineering practices.
Knowledge of big data processing technologies such as Hadoop, Spark,…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=48a832204e619823&fccid=105ecfd0283f415f&vjs=3
185,Data Scientist,Data Scientist,Tridiagonal Solutions,"Pune, Maharashtra",Effective mining of data and analysis of data to build performance model and decision support frameworks such as predictive analytics.,PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=ee1880b2cd3f6871&fccid=88c8c169cd0f64a4&vjs=3
186,Data Scientist,Data Scientist,Orange Business,India,"Proven experience in dealing with both structured & unstructured datasets and drawing the insights from the data.
Strong problem solving and analytical skills.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=adc5d827da0d90dd&fccid=24d2bacb9e5b24ee&vjs=3
187,PL/SQL expert - Only for Immediate joining,Data Scientist,Attain,"Bengaluru, Karnataka","TANGO's software solution helps customers find, build and manage retail and office locations in a single suite/ software platform.",PostedPosted 13 days ago,?,2023-03-15,/rc/clk?jk=38faf24524b0827a&fccid=96697be1feef3d4f&vjs=3
188,Data Scientist/ Machine Learning Consultant ( UK Location),Data Scientist,Imurgence,India,"Data wrangling and data cleansing experience.
Solid 1+ Year experience in Machine learning development projects.",PostedPosted 30+ days ago,"₹40,000 a year",2023-03-15,/rc/clk?jk=7e0783bf38f7fafc&fccid=cd8492a732b8eb63&vjs=3
189,Data Scientist Jr. & Sr.,Data Scientist,thyssenkrupp India Pvt. Ltd.,"Pune, Maharashtra","Collating and cleaning data from various entities.
Should have built a community of practice on data.
Demonstrable history of devising and overseeing data…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=fca0e7a4781d2ff0&fccid=420b500a4ca0d81f&vjs=3
190,Analytics Analyst - Data Science,Data Scientist,Accenture,"Bengaluru, Karnataka","In the Data Science team, you will manage and analyze data in order to build data driven business insights and high impact data models to generate significant…",PostedPosted 22 days ago,?,2023-03-15,/rc/clk?jk=1386903d264a3741&fccid=a4e4e2eaf26690c9&vjs=3
191,Data Science with Auto ML,Data Scientist,Bosch Group,"Bengaluru, Karnataka","2-6 years of experience in commercial software development & data science for medium to large scale deployments.
O Hands on experience with Auto ML.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=2210c10bfb811a33&fccid=a2faf1301ac6ad4b&vjs=3
192,Data Scientist,Data Scientist,Aisera,"Bengaluru, Karnataka","Own a large part of the process to enforce data governance and privacy while improving data quality and reliability.
Excellent knowledge of NLP/ML frameworks.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=e0d02726e7312446&fccid=3dca16b836aab3f7&vjs=3
193,Lead Data Scientist,Data Scientist,Barclays,"Pune, Maharashtra","We are looking for a data scientist within the cyber security domain, and one with experience solving complex problems with a pragmatic approach.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=865d102bdee0884b&fccid=057abf3fd357e717&vjs=3
194,Python AI / ML (Online Trainer Part Time),Data Scientist,Nestsoft technologies,Remote,"Skills Required: Python, Machine Learning, Artificial Intelligence, Deep Learning, Data Science.
Details: Wanted part time online trainer for Python, Machine…",PostedPosted 30+ days ago,"₹10,000 - ₹25,000 a month",2023-03-15,/rc/clk?jk=9cc2508ece71c619&fccid=b2bb2a21ff9868ef&vjs=3
195,Data Scientist,Data Scientist,Donaldson,"Gurgaon, Haryana","Lead architectures design, data source acquisition and analysis, data extraction, transformation etc.
Convert the business questions into data engineering…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=e0bfac402ef1a6eb&fccid=ad90ea4fc779eb7e&vjs=3
196,Analytics Manager,Data Scientist,amoli talents,"Bengaluru, Karnataka","Data analytics: 10 years (Preferred).
Large scale data mining, diagnostics, and preparation for modeling.
Analytics Managers having work experience of 10+ years…",EmployerActive 6 days ago,"₹42,00,000 a year",2023-03-15,/company/amoli-talents/jobs/Analytic-Manager-065a966e8c911d48?fccid=ccda11b5d552a9aa&vjs=3
197,"Manager, Data Analytics / Data Science",Data Scientist,GM Infotech,"Bengaluru, Karnataka","Lead a team of data analysts and data scientists to monitor and assess performance of the Enphase fleet.
Able to understand various data structures and common…",EmployerActive 2 days ago,"₹30,00,000 - ₹35,00,000 a year",2023-03-15,/company/GM-Infotech/jobs/Manager-685f8ab70ae233e4?fccid=e06ef3c729c04c99&vjs=3
198,DATA ANALYST/ SCIENTIST,Data Scientist,MidTown Software,"Mohali, Punjab","Acquire data from primary or secondary data sources and maintain databases/data systems.
Cleanse and ensure data quality and data integrity while modeling new…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=cc986690365d4fd4&fccid=8c089a79b78cce56&vjs=3
199,Data Warehouse and Data Analytics Manager,Data Scientist,FinnACER Technologies LLP,"Remote in Chennai, Tamil Nadu","Over 12 years of experience in data and analytics, with a focus on data warehousing for enterprises.
Managing and integrating unstructured data across platforms…",EmployerActive 7 days ago,"₹15,00,000 - ₹28,00,000 a year",2023-03-15,/company/Finpreneurs-Consulting-LLP/jobs/Data-Warehouse-Data-Analytic-Manager-e35bc6b2eb92941f?fccid=8d1822679f78f0fd&vjs=3
200,Data Science,Data Scientist,Zee Entertainment Enterprises,"Bengaluru, Karnataka",Job DescriptionPreferred: Ideally Masters or higher but we are flexible with candidates having right experience; Familiarity with model building lifecycle and…,PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=ae0ed375ba997ad0&fccid=55725824ceece7dc&vjs=3
201,Data scientist,Data Scientist,MudraCircle,"Mumbai, Maharashtra",Data scientist 0-1 year experience WHY MUDRACIRCLE To apply for the position posted or for submitting your CV for any other position email us at hr…,PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=46f7ef7157d24a68&fccid=9ad0276a0ba8aa18&vjs=3
202,Data Scientist - Battery Systems,Data Scientist,Fluence Energy,"Bengaluru, Karnataka",Leads as one of the battery data scientists in the team to meet immediate and long-term battery data analysis requests.,PostedPosted 14 days ago,?,2023-03-15,/rc/clk?jk=8c102b1b1d08e402&fccid=dabce2f89325b65f&vjs=3
203,Data Scientist,Data Scientist,Veniso Solutions,"Hyderabad, Telangana","Present information using data visualization tools.
Identify valuable data sources and automate collection processes.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=37ecd2ad247585b8&fccid=8faea655be02b4c4&vjs=3
204,"Data analyst / Data scientist, Associate",Data Scientist,Deutsche Bank,"Bengaluru, Karnataka","The main focus of the Data Analyst will be to execute assigned tasks such as detailed data profiling of source data, deep dives into data anomalies observed in…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=f758cdadb9c44ece&fccid=f1d8e147024abb3f&vjs=3
205,Data Scientist,Data Scientist,Credo Health,"Chennai, Tamil Nadu",Team: Technology Location: Chennai / Trichy Experience: 3…,PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=e895318f92fb6b84&fccid=a62d29d28f0eadc6&vjs=3
206,DATA ANALYST/ SCIENTIST,Data Scientist,MidTown Software,"Mohali, Punjab","Acquire data from primary or secondary data sources and maintain databases/data systems.
Cleanse and ensure data quality and data integrity while modeling new…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=cc986690365d4fd4&fccid=8c089a79b78cce56&vjs=3
207,DVP/AVP - Data Scientist (NLP),Data Scientist,RiverForest Connections Private Limited,"Pune, Maharashtra+5 locations","Curate and connect external data sets for broad enterprise wide analytics usage.
Explore alternate data-sources to improve efficacy of the current models.",PostedPosted 22 days ago,?,2023-03-15,/rc/clk?jk=6f69e87323e4aafe&fccid=6eebc313f0448ece&vjs=3
208,Data Science - Associate,Data Scientist,"JPMorgan Chase Bank, N.A.","Bengaluru, Karnataka","Drive analytics capability development using advanced data techniques and statistical methodologies.
Deliver data insights, business value and recommend next…",PostedPosted 15 days ago,?,2023-03-15,/rc/clk?jk=5697c84e5c0da735&fccid=c46d0116f6e69eae&vjs=3
209,AI / Computer vision,Data Scientist,Rayvector,"Bengaluru, Karnataka",Develop state of the art deep learning networks and architectures across data from multiple cameras and audio signals.,PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=665cef5983da5f56&fccid=1477aa4b7a2b451d&vjs=3
210,Data & AI Professional | 7 to 12 years | PAN India,Data Scientist,Capgemini Invent,"Bengaluru, Karnataka","Experience with data life cycle management, governance, and standard engineering practices.
Knowledge of big data processing technologies such as Hadoop, Spark,…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=14b4cf4c2c42d0ae&fccid=5d72e2fe76078b02&vjs=3
211,Data Science Specialist,Data Scientist,Transorg Analytics,"Remote in Gurgaon, Haryana","Should have sound experience in data mining and data analysis.
Must have a passion for data, structured or unstructured.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=a437407f123ce746&fccid=19210c040f6d1cde&vjs=3
212,Data Science Analytics,Data Scientist,Diverse Infotech,"Gurgaon, Haryana",Data Science Analytics Diverse Infotech Pvt. Ltd. - Gurgaon Required Experience - 2+…,PostedPosted 14 days ago,?,2023-03-15,/rc/clk?jk=730378b4ee8f471f&fccid=8545d130125b69ed&vjs=3
213,Data Scientist,Data Scientist,WELLS FARGO BANK,"Bengaluru, Karnataka","Data integration and clean up data for the usage.
Ability to translate analytical data into useful business information.
1-4 years of experience.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=b12c14427fd21090&fccid=78bbcd26e39621f5&vjs=3
214,Designation –Data Scientist,Data Scientist,Sybrant Data,"Chennai, Tamil Nadu","2 - 4 years of experience in machine learning and data mining.
Excellent understanding of different software such as Perl, Python, Hadoop, Java and R…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=96e14070d93eb226&fccid=0f5b194125dee5ec&vjs=3
215,Machine Learning Intern,Data Scientist,Constems-AI,"Noida, Uttar Pradesh","Creating architecture for data analysis.
Bachelor’s degree in a related field, such as computer science, software engineering or data science, is recommended.",EmployerActive 1 day ago,"₹10,000 a month",2023-03-15,/company/Constems--AI/jobs/Machine-Learning-Intern-10631a5226b9279a?fccid=51a06c704ec38ccb&vjs=3
216,Data Science - FB,Data Scientist,Snapminds,"Bengaluru, Karnataka","Build ML models, prepare data for models.
Data science techniques : Data mining/Regression/Random Forest/ Text Mining/ Vector Models, Deep Neural Network, cloud…",PostedPosted 30+ days ago,"From ₹10,00,000 a year",2023-03-15,/rc/clk?jk=3880251e4ba1561b&fccid=11467af6b8750498&vjs=3
217,Analytics- AGM,Data Scientist,Paytm,"Noida, Uttar Pradesh","Work with data-engineering and data science teams on designing, building and deploying data analytics systems for large data sets and extracting meaningful data…",PostedPosted 10 days ago,?,2023-03-15,/rc/clk?jk=f80abb3dd8db6ba2&fccid=4e917d9a3b14765d&vjs=3
218,Machine Learning Engineer,Data Scientist,Automate Engineering,"Pune, Maharashtra","The Candidate should have a good knowledge of Python Language, Machine Learning and Artificial Intelligence etc.",EmployerActive 1 day ago,"₹15,000 - ₹18,000 a month",2023-03-15,/company/Automate-Engineering/jobs/Machine-Learning-Engineer-72558a8ef6696b61?fccid=84aa9e5952a83ee2&vjs=3
219,Software Engineer (Data Science),Data Scientist,Konverge.AI,"Nagpur, Maharashtra","Deep understanding of data structures.
Experience with data visualization tools such as D3.js, GGplot, Jupyter, etc.
Excellence in one is highly desirable.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=b6c952530f0f8410&fccid=9f25424a719fd2a3&vjs=3
220,Data Analytics Engineer,Data Scientist,Elementz IT Solutions Pvt. Ltd.,"Thiruvananthapuram, Kerala","Design and develop a platform with services for data ingestion, orchestration, and analytics, that accelerates and automates data engineering, data preparation,…",Hiring ongoing,"₹6,58,416 - ₹20,72,659 a year",2023-03-15,/company/Elementz-IT-Solutions-Pvt.-Ltd./jobs/Data-Analytic-Engineer-3aa2397ee2a9174e?fccid=5c459b6a371c4840&vjs=3
221,NLP Data Scientist,Data Scientist,Lilly,"Bengaluru, Karnataka","Collaborate with analytics team members to design, implement and develop enterprise-level NLP capabilities, including data engineering, technology platforms,…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=d3c0cfe25a86a251&fccid=ac8d156b339793e6&vjs=3
222,Junior Data Scientist,Data Scientist,Initium HR,Haryana,"En inITium HR estamos especializados en la selección de recursos humanos del sector TIC.
Buscamos un Junior Data Scientist para trabajar en uno de nuestros…",PostedPosted 11 days ago,?,2023-03-15,/rc/clk?jk=7113e4f5291ceb42&fccid=96599cdf6da7db08&vjs=3
223,Data Scientist,Data Scientist,Imurgence,"Jamshedpur, Jharkhand","Sound concepts on Big data analytics will be helpful.
Machine learning, Deep learning, Fuzzy logic, data visualisation, statistics, Derived data analysis etc.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=a2e0d4fd1f4cb4a0&fccid=cd8492a732b8eb63&vjs=3
224,Data Scientist,Data Scientist,Crimson AI,"Mumbai, Maharashtra","Experience of handling various data types and structures—structured and unstructured data—validating and cleaning data, and measuring evaluation.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=8654b2e68b41e7af&fccid=8d4bcb3e98767d73&vjs=3
225,Advanced Data Analytics Intern,Data Scientist,Perceptive Analytics,"Hyderabad, Telangana","Also, We provide a great learning environment filled with guided knowledge transfer sessions, exposure to real-time industry data and hands-on training.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=db223cf3773025c1&fccid=210726a08f3619d6&vjs=3
226,ML/AI Engineers,Data Scientist,innData Analytics,"Visakhapatnam, Andhra Pradesh","Picking appropriate data representation methods.
Transforming and converting data science prototypes.
Identifying differences in data distribution that affects…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=9cb86122558af070&fccid=0f34c56d4c5bf1e7&vjs=3
227,Senior Data Scientist,Data Scientist,Airtel India,"Bellandur, Bengaluru, Karnataka","Out of many tools and technologies, we use Java, Kotlin, React native extensively for our mobile-app development.
And React Native, Cordova or Capacitor.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=1d0b43a63b43a4af&fccid=bb95ccf807a8406a&vjs=3
228,0010_ Data Scientist-ANZ,Data Scientist,Recruise India Consulting Pvt Ltd,"Hyderabad, Telangana","‘Best in class’ data science capabilities, for instance a Master’s degree in data science or maths.
Advanced knowledge of key data science techniques:",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=02808b90f84ec004&fccid=d0187cd2ab8e457e&vjs=3
229,Data Scientist,Data Scientist,Brandmuscle,"Bengaluru, Karnataka","They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=dc6dd0a55790d34d&fccid=01f0a39238d83afc&vjs=3
230,Data Scientist 2,Data Scientist,Epsilon,"Bengaluru, Karnataka","Be part of a tenured data science team and collaborate on best practices.
2+ years professional experience in the field of data science or business intelligence…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=52b0ea46e183b042&fccid=beb2b679d6e2402e&vjs=3
231,"Lead, BI & Innovation - Data Analytics",Data Scientist,WeWork India Management,"Bengaluru, Karnataka","Explore source system data, and collaborate with data engineers to define new data models.
As a Data Analytics Lead, you will assist in managing our master data…",PostedPosted 14 days ago,?,2023-03-15,/rc/clk?jk=cdb21cf209e8926e&fccid=dd616958bd9ddc12&vjs=3
232,"Manager, Data Analytics / Data Science",Data Scientist,GM Infotech,"Bengaluru, Karnataka","Lead a team of data analysts and data scientists to monitor and assess performance of the Enphase fleet.
Able to understand various data structures and common…",EmployerActive 2 days ago,"₹30,00,000 - ₹35,00,000 a year",2023-03-15,/company/GM-Infotech/jobs/Manager-685f8ab70ae233e4?fccid=e06ef3c729c04c99&vjs=3
233,A&A -Sr. Data Scientist - AI POD,Data Scientist,Deloitte,"Bengaluru, Karnataka","Fluency in both structured and unstructured data (SQL, NOSQL).
Collaborate daily with Data Science Managers to solve complex data science problems that emerge…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=65e1d01720d7bcc2&fccid=9e215d88a6b33622&vjs=3
234,Data Scientist / Decision Scientist,Data Scientist,Maruti Suzuki India Ltd,"Bengaluru, Karnataka"," Understand the data landscape, establish the data adequacy beforehand.
Find meaningful patterns in data, detect seasonality and trend, establish cause and…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=1db63833f02bc325&fccid=9102c38c15134e6c&vjs=3
235,Data Scientist,Data Scientist,Donaldson,"Gurgaon, Haryana","Lead architectures design, data source acquisition and analysis, data extraction, transformation etc.
Convert the business questions into data engineering…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=e0bfac402ef1a6eb&fccid=ad90ea4fc779eb7e&vjs=3
236,Data Scientist,Data Scientist,Oracle,"Bengaluru, Karnataka","Advanced ability to perform exploratory data analysis and data visualization skills.
Work with fellow data scientists & architects to build out and maintain all…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=62113fbb95b14bf2&fccid=cd22d01053af7669&vjs=3
237,Data Scientist (Marketing Mix Modeling),Data Scientist,ARA Resources,"Bengaluru, Karnataka","Carry out exploratory data analysis, data extraction and transformation as prerequisite to any leading statistical work.",PostedPosted 14 days ago,"₹15,00,000 - ₹35,00,000 a year",2023-03-15,/rc/clk?jk=cd937d419ea45358&fccid=286b545ccbbfd458&vjs=3
238,Data Science Instructor,Data Scientist,EdYoda,"Bengaluru, Karnataka","Experience Required: 3-8 years of experience in Data Science/ Machine Learning.
Contract Length: 10 Weeks+ Option to take up further batches.",PostedPosted 30+ days ago,"₹1,000 - ₹1,200 an hour",2023-03-15,/rc/clk?jk=38872cd0f30571ce&fccid=b7f2b6b0ffaa409f&vjs=3
239,Data Science Consultant,Data Scientist,Saras Analytics,"Remote in Hyderabad, Telangana","Strong understanding of building scalable data models.
Use SQL, Python and other analytical tools to build data models and pipelines to deploy Vigilance to…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=01ffb67a4c7bc201&fccid=1809a218656b7d6e&vjs=3
240,Data Scientist,Data Scientist,FutureSoft India,"Bengaluru, Karnataka","Strong Python (Excluding NumPy & Panda - need resources experienced in other packages e.g sklearn,scipy, statsmodel , pytest, pillow, seaborn, requests, urllib3…",PostedPosted 22 days ago,?,2023-03-15,/rc/clk?jk=f57258f9d486d32b&fccid=83cdb2d166bae8e1&vjs=3
241,Assistant Vice President - Senior Data Scientist,Data Scientist,Genpact,"Bengaluru, Karnataka","Design and Execute various Advanced Analytical Projects for a Leading Media and Hospitality Industry around Propensity to buy Analytics, Anomaly detection,…",PostedPosted 21 days ago,?,2023-03-15,/rc/clk?jk=a56508bfa512100c&fccid=afe30394bfba1470&vjs=3
242,Lead Data Scientist,Data Scientist,Barclays,"Pune, Maharashtra","We are looking for a data scientist within the cyber security domain, and one with experience solving complex problems with a pragmatic approach.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=865d102bdee0884b&fccid=057abf3fd357e717&vjs=3
243,Data Scientist,Data Scientist,SmartHelio,"New Delhi, Delhi",You will also be responsible for bringing subject matter expertise to existing/new solutions of the company and will be working closely with the Swiss research…,PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=ef829cb1e6e4cc82&fccid=db063444c62f4100&vjs=3
244,Data Warehouse and Data Analytics Manager,Data Scientist,FinnACER Technologies LLP,"Remote in Chennai, Tamil Nadu","Over 12 years of experience in data and analytics, with a focus on data warehousing for enterprises.
Managing and integrating unstructured data across platforms…",EmployerActive 7 days ago,"₹15,00,000 - ₹28,00,000 a year",2023-03-15,/company/Finpreneurs-Consulting-LLP/jobs/Data-Warehouse-Data-Analytic-Manager-e35bc6b2eb92941f?fccid=8d1822679f78f0fd&vjs=3
245,Freelance Data Scientist Trainer,Data Scientist,Success Arrow,"Remote in Pune, Maharashtra","Minimum 2-3 years experience in data science.
Slack (based on the course materials or general questions about a data analyst's work) up to during a day.",PostedPosted 30+ days ago,"₹5,43,872 - ₹6,64,792 a year",2023-03-15,/company/Access-Million/jobs/Freelance-Data-Scientist-Trainer-c549888fc957fa7a?fccid=3dc3461ad8e5b98d&vjs=3
246,Data Scientist,Data Scientist,Monjin Interview Pvt Ltd,"Pune, Maharashtra","Experience required= 3 to 11 years.
Data Science ,pyspark , Python, AWS.
Job Types: Full-time, Regular / Permanent.
Total work: 3 years (Preferred).",EmployerActive 1 day ago,?,2023-03-15,/company/Monjin-Interview-Pvt-Ltd/jobs/Data-Scientist-ea1ea8221cc9d60b?fccid=1eb17beab107faf7&vjs=3
247,Data Scientist,Data Scientist,Macrolink Tech Solutions Private Limited,"Egmore, Chennai, Tamil Nadu","Use NLP,Vision and ML techniques to bring order to unstructured data.
The candidate will be responsible for building Deep learning model for vision and NLP and…",PostedPosted 30+ days ago,"₹10,00,000 - ₹12,00,000 a year",2023-03-15,/company/Macrolink-Tech-Solutions-Private-limited/jobs/Data-Scientist-ec18423d8e8ce513?fccid=40aa3bde018ec149&vjs=3
